"ocid","id","initiationType","buyer_id","buyer_name","language","date","tag"
"ocds-5wno2w-SIE-UNEMI-586-2023-43664","SIE-UNEMI-586-2023-43664-2023-02-24T10:52:21.750Z","tender","EC-RUC-0968533430001-43664","UNIVERSIDAD ESTATAL DE MILAGRO","es","2023-02-23T00:00:00-05:00","[""planning""]"
"ocds-5wno2w-CE-20230002327559-115907","CE-20230002327559-115907-2023-02-25T04:10:05.631Z","tender","EC-RUC-0660822530001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE LLAGOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327560-115907","CE-20230002327560-115907-2023-02-25T04:10:05.640Z","tender","EC-RUC-0660822530001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE LLAGOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327561-115907","CE-20230002327561-115907-2023-02-25T04:10:05.648Z","tender","EC-RUC-0660822530001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE LLAGOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327562-115907","CE-20230002327562-115907-2023-02-25T04:10:05.660Z","tender","EC-RUC-0660822530001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE LLAGOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327563-115907","CE-20230002327563-115907-2023-02-25T04:10:05.672Z","tender","EC-RUC-0660822530001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE LLAGOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327564-115907","CE-20230002327564-115907-2023-02-25T04:10:05.680Z","tender","EC-RUC-0660822530001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE LLAGOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327565-115907","CE-20230002327565-115907-2023-02-25T04:10:05.685Z","tender","EC-RUC-0660822530001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE LLAGOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327566-115907","CE-20230002327566-115907-2023-02-25T04:10:05.695Z","tender","EC-RUC-0660822530001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE LLAGOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327567-115907","CE-20230002327567-115907-2023-02-25T04:10:05.707Z","tender","EC-RUC-0660822530001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE LLAGOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327568-115907","CE-20230002327568-115907-2023-02-25T04:10:05.721Z","tender","EC-RUC-0660822530001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE LLAGOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327569-115907","CE-20230002327569-115907-2023-02-25T04:10:05.732Z","tender","EC-RUC-0660822530001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE LLAGOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327570-115907","CE-20230002327570-115907-2023-02-25T04:10:05.745Z","tender","EC-RUC-0660822530001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE LLAGOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327571-115907","CE-20230002327571-115907-2023-02-25T04:10:05.766Z","tender","EC-RUC-0660822530001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE LLAGOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327572-115907","CE-20230002327572-115907-2023-02-25T04:10:05.779Z","tender","EC-RUC-0660822530001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE LLAGOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327573-115907","CE-20230002327573-115907-2023-02-25T04:10:05.800Z","tender","EC-RUC-0660822530001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE LLAGOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327574-115907","CE-20230002327574-115907-2023-02-25T04:10:05.811Z","tender","EC-RUC-0660822530001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE LLAGOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327575-115907","CE-20230002327575-115907-2023-02-25T04:10:05.823Z","tender","EC-RUC-0660822530001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE LLAGOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327582-2760","CE-20230002327582-2760-2023-02-25T04:10:06.546Z","tender","EC-RUC-1860001020001","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON CEVALLOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327583-2760","CE-20230002327583-2760-2023-02-25T04:10:06.568Z","tender","EC-RUC-1860001020001","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON CEVALLOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002341808-66867","CE-20230002341808-66867-2023-02-25T04:25:35.534Z","tender","EC-RUC-0360007400001","HOSPITAL LUIS F. MARTINEZ","es","2023-02-24T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327590-2760","CE-20230002327590-2760-2023-02-25T04:10:07.492Z","tender","EC-RUC-1860001020001","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON CEVALLOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327594-2760","CE-20230002327594-2760-2023-02-25T04:10:08.036Z","tender","EC-RUC-1860001020001","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON CEVALLOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327696-2760","CE-20230002327696-2760-2023-02-25T04:10:11.067Z","tender","EC-RUC-1860001020001","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON CEVALLOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327697-2760","CE-20230002327697-2760-2023-02-25T04:10:11.086Z","tender","EC-RUC-1860001020001","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON CEVALLOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327698-2760","CE-20230002327698-2760-2023-02-25T04:10:11.113Z","tender","EC-RUC-1860001020001","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON CEVALLOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327699-2760","CE-20230002327699-2760-2023-02-25T04:10:11.139Z","tender","EC-RUC-1860001020001","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON CEVALLOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327700-2760","CE-20230002327700-2760-2023-02-25T04:10:11.155Z","tender","EC-RUC-1860001020001","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON CEVALLOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327701-2760","CE-20230002327701-2760-2023-02-25T04:10:11.173Z","tender","EC-RUC-1860001020001","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON CEVALLOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327702-2760","CE-20230002327702-2760-2023-02-25T04:10:11.188Z","tender","EC-RUC-1860001020001","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON CEVALLOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327704-2760","CE-20230002327704-2760-2023-02-25T04:10:11.206Z","tender","EC-RUC-1860001020001","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON CEVALLOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327705-2760","CE-20230002327705-2760-2023-02-25T04:10:11.221Z","tender","EC-RUC-1860001020001","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON CEVALLOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327706-2760","CE-20230002327706-2760-2023-02-25T04:10:11.239Z","tender","EC-RUC-1860001020001","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON CEVALLOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327707-2760","CE-20230002327707-2760-2023-02-25T04:10:11.265Z","tender","EC-RUC-1860001020001","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON CEVALLOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327708-2760","CE-20230002327708-2760-2023-02-25T04:10:11.284Z","tender","EC-RUC-1860001020001","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON CEVALLOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327710-2760","CE-20230002327710-2760-2023-02-25T04:10:11.299Z","tender","EC-RUC-1860001020001","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON CEVALLOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327711-2760","CE-20230002327711-2760-2023-02-25T04:10:11.326Z","tender","EC-RUC-1860001020001","GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON CEVALLOS","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327712-111578","CE-20230002327712-111578-2023-02-25T04:10:11.343Z","tender","EC-RUC-1660008740001","JUNTA PARROQUIAL RURAL DE POMONA","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327713-111578","CE-20230002327713-111578-2023-02-25T04:10:11.365Z","tender","EC-RUC-1660008740001","JUNTA PARROQUIAL RURAL DE POMONA","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327714-111578","CE-20230002327714-111578-2023-02-25T04:10:11.381Z","tender","EC-RUC-1660008740001","JUNTA PARROQUIAL RURAL DE POMONA","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327715-111578","CE-20230002327715-111578-2023-02-25T04:10:11.397Z","tender","EC-RUC-1660008740001","JUNTA PARROQUIAL RURAL DE POMONA","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327717-111578","CE-20230002327717-111578-2023-02-25T04:10:11.425Z","tender","EC-RUC-1660008740001","JUNTA PARROQUIAL RURAL DE POMONA","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327718-111578","CE-20230002327718-111578-2023-02-25T04:10:11.437Z","tender","EC-RUC-1660008740001","JUNTA PARROQUIAL RURAL DE POMONA","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327719-111578","CE-20230002327719-111578-2023-02-25T04:10:11.451Z","tender","EC-RUC-1660008740001","JUNTA PARROQUIAL RURAL DE POMONA","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327720-111578","CE-20230002327720-111578-2023-02-25T04:10:11.464Z","tender","EC-RUC-1660008740001","JUNTA PARROQUIAL RURAL DE POMONA","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327721-111578","CE-20230002327721-111578-2023-02-25T04:10:11.479Z","tender","EC-RUC-1660008740001","JUNTA PARROQUIAL RURAL DE POMONA","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327722-111578","CE-20230002327722-111578-2023-02-25T04:10:11.493Z","tender","EC-RUC-1660008740001","JUNTA PARROQUIAL RURAL DE POMONA","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327723-111578","CE-20230002327723-111578-2023-02-25T04:10:11.508Z","tender","EC-RUC-1660008740001","JUNTA PARROQUIAL RURAL DE POMONA","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327724-111578","CE-20230002327724-111578-2023-02-25T04:10:11.523Z","tender","EC-RUC-1660008740001","JUNTA PARROQUIAL RURAL DE POMONA","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327725-111578","CE-20230002327725-111578-2023-02-25T04:10:11.547Z","tender","EC-RUC-1660008740001","JUNTA PARROQUIAL RURAL DE POMONA","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327726-111578","CE-20230002327726-111578-2023-02-25T04:10:11.564Z","tender","EC-RUC-1660008740001","JUNTA PARROQUIAL RURAL DE POMONA","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327727-111578","CE-20230002327727-111578-2023-02-25T04:10:11.577Z","tender","EC-RUC-1660008740001","JUNTA PARROQUIAL RURAL DE POMONA","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327728-111578","CE-20230002327728-111578-2023-02-25T04:10:11.593Z","tender","EC-RUC-1660008740001","JUNTA PARROQUIAL RURAL DE POMONA","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327729-111578","CE-20230002327729-111578-2023-02-25T04:10:11.609Z","tender","EC-RUC-1660008740001","JUNTA PARROQUIAL RURAL DE POMONA","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327730-111578","CE-20230002327730-111578-2023-02-25T04:10:11.633Z","tender","EC-RUC-1660008740001","JUNTA PARROQUIAL RURAL DE POMONA","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327731-111578","CE-20230002327731-111578-2023-02-25T04:10:11.646Z","tender","EC-RUC-1660008740001","JUNTA PARROQUIAL RURAL DE POMONA","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327732-111578","CE-20230002327732-111578-2023-02-25T04:10:11.670Z","tender","EC-RUC-1660008740001","JUNTA PARROQUIAL RURAL DE POMONA","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327733-111578","CE-20230002327733-111578-2023-02-25T04:10:11.694Z","tender","EC-RUC-1660008740001","JUNTA PARROQUIAL RURAL DE POMONA","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327739-111578","CE-20230002327739-111578-2023-02-25T04:10:12.244Z","tender","EC-RUC-1660008740001","JUNTA PARROQUIAL RURAL DE POMONA","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327740-111578","CE-20230002327740-111578-2023-02-25T04:10:12.260Z","tender","EC-RUC-1660008740001","JUNTA PARROQUIAL RURAL DE POMONA","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327741-111578","CE-20230002327741-111578-2023-02-25T04:10:12.272Z","tender","EC-RUC-1660008740001","JUNTA PARROQUIAL RURAL DE POMONA","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327742-111578","CE-20230002327742-111578-2023-02-25T04:10:12.289Z","tender","EC-RUC-1660008740001","JUNTA PARROQUIAL RURAL DE POMONA","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327743-111578","CE-20230002327743-111578-2023-02-25T04:10:12.301Z","tender","EC-RUC-1660008740001","JUNTA PARROQUIAL RURAL DE POMONA","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327745-111578","CE-20230002327745-111578-2023-02-25T04:10:12.317Z","tender","EC-RUC-1660008740001","JUNTA PARROQUIAL RURAL DE POMONA","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327746-111578","CE-20230002327746-111578-2023-02-25T04:10:12.333Z","tender","EC-RUC-1660008740001","JUNTA PARROQUIAL RURAL DE POMONA","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002327747-111578","CE-20230002327747-111578-2023-02-25T04:10:12.348Z","tender","EC-RUC-1660008740001","JUNTA PARROQUIAL RURAL DE POMONA","es","2023-02-01T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002331218-143449","CE-20230002331218-143449-2023-02-25T04:14:37.194Z","tender","EC-RUC-1160024770001","GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA RURAL DE CHANGAIMINA","es","2023-02-08T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002331219-143449","CE-20230002331219-143449-2023-02-25T04:14:37.215Z","tender","EC-RUC-1160024770001","GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA RURAL DE CHANGAIMINA","es","2023-02-08T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002331220-143449","CE-20230002331220-143449-2023-02-25T04:14:37.226Z","tender","EC-RUC-1160024770001","GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA RURAL DE CHANGAIMINA","es","2023-02-08T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002331221-143449","CE-20230002331221-143449-2023-02-25T04:14:37.237Z","tender","EC-RUC-1160024770001","GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PARROQUIA RURAL DE CHANGAIMINA","es","2023-02-08T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002331312-112720","CE-20230002331312-112720-2023-02-25T04:14:39.003Z","tender","EC-RUC-1160025740001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL DE YANGANA","es","2023-02-08T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002335345-100467","CE-20230002335345-100467-2023-02-25T04:19:00.949Z","tender","EC-RUC-0160031900001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE MARIANO MORENO","es","2023-02-14T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002335346-100467","CE-20230002335346-100467-2023-02-25T04:19:00.970Z","tender","EC-RUC-0160031900001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE MARIANO MORENO","es","2023-02-14T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002335347-100467","CE-20230002335347-100467-2023-02-25T04:19:00.980Z","tender","EC-RUC-0160031900001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE MARIANO MORENO","es","2023-02-14T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002335348-100467","CE-20230002335348-100467-2023-02-25T04:19:00.998Z","tender","EC-RUC-0160031900001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE MARIANO MORENO","es","2023-02-14T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002335349-100467","CE-20230002335349-100467-2023-02-25T04:19:01.015Z","tender","EC-RUC-0160031900001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE MARIANO MORENO","es","2023-02-14T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002335350-100467","CE-20230002335350-100467-2023-02-25T04:19:01.033Z","tender","EC-RUC-0160031900001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE MARIANO MORENO","es","2023-02-14T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002335351-100467","CE-20230002335351-100467-2023-02-25T04:19:01.043Z","tender","EC-RUC-0160031900001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE MARIANO MORENO","es","2023-02-14T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002335352-100467","CE-20230002335352-100467-2023-02-25T04:19:01.053Z","tender","EC-RUC-0160031900001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE MARIANO MORENO","es","2023-02-14T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002335353-100467","CE-20230002335353-100467-2023-02-25T04:19:01.063Z","tender","EC-RUC-0160031900001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE MARIANO MORENO","es","2023-02-14T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002335354-100467","CE-20230002335354-100467-2023-02-25T04:19:01.080Z","tender","EC-RUC-0160031900001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE MARIANO MORENO","es","2023-02-14T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002335355-100467","CE-20230002335355-100467-2023-02-25T04:19:01.089Z","tender","EC-RUC-0160031900001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE MARIANO MORENO","es","2023-02-14T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002335356-100467","CE-20230002335356-100467-2023-02-25T04:19:01.099Z","tender","EC-RUC-0160031900001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE MARIANO MORENO","es","2023-02-14T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002335357-100467","CE-20230002335357-100467-2023-02-25T04:19:01.117Z","tender","EC-RUC-0160031900001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE MARIANO MORENO","es","2023-02-14T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002335358-100467","CE-20230002335358-100467-2023-02-25T04:19:01.126Z","tender","EC-RUC-0160031900001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE MARIANO MORENO","es","2023-02-14T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002335359-100467","CE-20230002335359-100467-2023-02-25T04:19:01.136Z","tender","EC-RUC-0160031900001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE MARIANO MORENO","es","2023-02-14T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002335360-100467","CE-20230002335360-100467-2023-02-25T04:19:01.144Z","tender","EC-RUC-0160031900001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE MARIANO MORENO","es","2023-02-14T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002335361-100467","CE-20230002335361-100467-2023-02-25T04:19:01.152Z","tender","EC-RUC-0160031900001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE MARIANO MORENO","es","2023-02-14T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002335362-100467","CE-20230002335362-100467-2023-02-25T04:19:01.162Z","tender","EC-RUC-0160031900001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE MARIANO MORENO","es","2023-02-14T00:00:00-05:00","[""tender"",""award"",""contract""]"
"ocds-5wno2w-CE-20230002335363-100467","CE-20230002335363-100467-2023-02-25T04:19:01.172Z","tender","EC-RUC-0160031900001","GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE MARIANO MORENO","es","2023-02-14T00:00:00-05:00","[""tender"",""award"",""contract""]"
