"ocid","id","rationale","budget_id","budget_description","budget_amount","budget_currency"
"ocds-5wno2w-SIE-CBMM-03-2023-22249","SIE-CBMM-03-2023-22249-2023-02-28T10:46:32.942Z","ADQUISICIÓN DEL SERVICIO DE INTERNET DE 110 MB DEDICADOS PARA EL CUERPO DE BOMBEROS MUNICIPAL DE MACHALA","53.01.05","","",""
"ocds-5wno2w-SIE-CCQAHDT-2023-004-99953","SIE-CCQAHDT-2023-004-99953-2023-02-28T10:46:32.055Z","ADQUISICIÓN DE MEDICAMENTOS CORRESPONDIENTES A LOS GRUPOS ANATOMICOS A, B, C, D, G, H, J, L, M, N, P, R, S y V. APROBADOS PARA EL AÑO 2022, AUTORIZADOS EN EL ACTA DE REUNIONES DEL COMITÉ DE FARMACIA Y TERAPÉUTICA N.º CFT 003-2022 Y MEMORANDO Nº IESS-SDNPSS-2021-1545- M, POR SUBASTA INVERSA, QUE NO CONSTAN EN EL CATÁLOGO ELECTRÓNICO DEL PORTAL DEL SERCOP.","530809","","",""
"ocds-5wno2w-SIE-CCQAHDT-2023-005-99953","SIE-CCQAHDT-2023-005-99953-2023-02-28T10:46:32.420Z","ADQUISICIÓN URGENTE DE INSUMOS Y DISPOSITIVOS MEDICOS PARA EL CCQAHD-TENA SEGÚN PROGRAMACION 2023","","","",""
"ocds-5wno2w-SIE-CCQASV-006-2023-2758","SIE-CCQASV-006-2023-2758-2023-02-28T10:46:32.900Z","ADQUISICION DE INSUMOS Y DISPOSITIVOS MEDICOS PARA CURACION DEL CENTRO CLINICO QUIRURGICO AMBULATORIO HOSPITAL DEL DIA SUR VALDIVIA PROGRAMACION PAC -2023","530826","","",""
"ocds-5wno2w-SIE-CDHNSN-001-2023-1094698","SIE-CDHNSN-001-2023-1094698-2023-02-28T10:46:14.237Z-compiled","ADQUISICIÓN DE ALIMENTOS PARA EL HOGAR SAN JOSÉ DE CARIAMANGA PERTENECIENTE A LA CONGREGACIÓN DE DOMINICAS HIJAS DE NUESTRA SEÑORA DE NAZARETH","780204","","",""
"ocds-5wno2w-SIE-CEE-004-2023-2504","SIE-CEE-004-2023-2504-2023-02-28T10:46:32.810Z","“SERVICIO DE ALIMENTACIÓN PARA EL PERSONAL QUE LABORA EN EL PROYECTO: CONSTRUCCIÓN DE OBRAS DE CONECTIVIDAD VIAL SOBRE EL RIO UPANO UBICADO EN LA CARRETERA TRONCAL AMAZÓNICA E45, TRAMO MACAS-PUYO PROVINCIA DE MORONA SANTIAGO DE 1023.83 m DE LONGITUD, INCLUYE LA CONSTRUCCIÓN DE TRES PUENTES Y SUS ACCESOS”.","6.3.02.35","","",""
"ocds-5wno2w-SIE-CEE-005-2023-2504","SIE-CEE-005-2023-2504-2023-02-28T10:46:32.708Z","“ADQUISICIÓN DE CEMENTO PORTLAND TIPO GU A GRANEL PARA EL PROYECTO: CONSTRUCCIÓN DE OBRAS DE CONECTIVIDAD VIAL SOBRE EL RIO UPANO UBICADO EN LA CARRETERA TRONCAL AMAZÓNICA E45, TRAMO MACAS-PUYO PROVINCIA DE MORONA SANTIAGO DE 1023.83 m DE LONGITUD, INCLUYE LA CONSTRUCCIÓN DE TRES PUENTES Y SUS ACCESOS”.","","","",""
"ocds-5wno2w-SIE-CEFAS-02-2023-163197","SIE-CEFAS-02-2023-163197-2023-02-28T10:46:32.174Z","ADQUISICIÓN DE KITS DE ALIMENTOS PARA VÍCTIMAS DE VIOLENCIA QUE RESIDEN EN LA PROVINCIA DE MORONA SANTIAGO.","730801","","",""
"ocds-5wno2w-SIE-CRCG-001-2023-97147","SIE-CRCG-001-2023-97147-2023-02-28T10:46:32.481Z","ADQUISICION DE PAPEL DE SEGURIDAD DE 90 GRAMOS","","","",""
"ocds-5wno2w-SIE-D11D05-02-2023-8468","SIE-D11D05-02-2023-8468-2023-02-28T10:46:31.989Z","ADQUISICIÓN DE REPUESTOS Y ACCESORIOS, INCLUIDO LA MANO DE OBRA, PARA EL MANTENIMIENTO PREVENTIVO Y CORRECTIVO DEL PARQUE AUTOMOTOR DEL DISTRITO 11D05 ESPINDOLA-SALUD“","2023.320.1276.0000.90.00.000.001.000.1106.530813.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-DD05D06S-1-2023-2543","SIE-DD05D06S-1-2023-2543-2023-02-28T10:46:32.401Z","ADQUISICIÓN DE DETERMINACIONES DE QUÍMICA SANGUÍNEA Y BIOMETRÍA HEMÁTICA, INCLUIDO REACTIVOS/KIT, EQUIPOS, SISTEMA DE LABORATORIO, NECESARIOS PARA EL LABORATORIO CLÍNICO DEL HOSPITAL BÁSICO YEROVI MACKUART Y CENTRO DE SALUD SALCEDO TIPO B, PERTENECIENTE AL DISTRITO 05D06 SALCEDO-SALUD, MEDIANTE PROCESO DE SUBASTA INVERSA","","","",""
"ocds-5wno2w-SIE-DD08D04S-07-2023-167462","SIE-DD08D04S-07-2023-167462-2023-02-28T10:46:32.209Z","ADQUISICIÓN DE PRENDAS DE PROTECCION PERSONAL PARA LOS TRABAJADORES DE CODIGO DE TRABAJO DE LA DIRECCIÓN DISTRITAL 08D04 QUININDÉ – SALUD, POR SUBASTA INVERSA ELECTRÓNICA","","","",""
"ocds-5wno2w-SIE-DD11D03-005-2023-18841","SIE-DD11D03-005-2023-18841-2023-02-28T10:46:32.322Z","ADQUISICIÒN DE VÍVERES PERECIBLES Y NO PERECIBLES PARA EL HOSPITAL BASICO CATACOCHA DE LA DD11D03 PALTAS – CATAMAYO-  CHAGUARPAMBA – OLMEDO- SALUD ” PERIODO FISCAL 2023","2023.320.1278.0000.90.00.000.001.000.1109.530801.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-DDCGE-001-2023-533059","SIE-DDCGE-001-2023-533059-2023-02-28T10:45:44.320Z-compiled","“CONTRATACIÓN PARA LA MOVILIZACIÓN DE LOS ESTUDIANTES DE LA UNIDAD EDUCATIVA DEL MILENIO “PAIGUARA” PERTENECIENTE A LA COMUNIDAD SAN ANTONIO, PARROQUIA SAN JUAN, CANTÓN GUALACEO, PROVINCIA DEL AZUAY”.","2023.140.6709.0000.59.00.000.007.000.0103.530201.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-DDS06D04-01-2023-114341","SIE-DDS06D04-01-2023-114341-2023-02-28T10:46:32.132Z","ADQUISICIÓN DE MEDICAMENTOS TRACTO ALIMENTARIO Y METABOLISMO PARA LA DIRECCIÓN DISTRITAL 06D04 COLTA GUAMOTE SALUD","2023.320.1115.0000.90.00.000.001.000.0606.530809.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-DDS16D01-02-2023-44928","SIE-DDS16D01-02-2023-44928-2023-02-28T10:46:32.820Z","ADQUISICION DEL MEDICAMENTO CALCIO CARBONATO SOLIDO ORAL 500MG (EQUIVALENTE A 500MG DE CALCIO ELEMENTAL) POR SUBASTA INVERSA ELECTRONICA PARA LAS UNIDADES OPERATIVAS DE LA DIRECCION DISTRITAL 16D01 PASTAZA-MERA- SANTA CLARA-SALUD","","","",""
"ocds-5wno2w-SIE-DDS18D04-07-2023-2733","SIE-DDS18D04-07-2023-2733-2023-02-28T10:46:32.146Z","ADQUIRIR NC. MEDICAMENTOS NO CATALOGADOS DEL GRUPO TERAPÉUTICO G SISTEMA GENITOURINARIO Y HORMONAS SEXUALES PARA EL DISTRITO 18D04 PATATE - SAN PEDRO DE PELILEO","","","",""
"ocds-5wno2w-SIE-DDS18D04-08-2023-2733","SIE-DDS18D04-08-2023-2733-2023-02-28T10:46:32.161Z","ADQUIRIR NC. MEDICAMENTOS NO CATALOGADOS DEL GRUPO TERAPÉUTICO B SANGRE Y ÓRGANOS FORMADORES DE LA SANGRE PARA EL DISTRITO 18D04 PATATE - SAN PEDRO DE PELILEO","","","",""
"ocds-5wno2w-SIE-DDS18D04-09-2023-2733","SIE-DDS18D04-09-2023-2733-2023-02-28T10:46:32.666Z","ADQUIRIR NC. MEDICAMENTOS NO CATALOGADOS DEL GRUPO TERAPÉUTICO J ANTIINFECCIOSOS PARA USO SISTÉMICO PARA EL DISTRITO 18D04 PATATE - SAN PEDRO DE PELILEO","","","",""
"ocds-5wno2w-SIE-DDS18D04-11-2023-2733","SIE-DDS18D04-11-2023-2733-2023-02-28T10:46:32.223Z","ADQUISICIÓN NC. MEDICAMENTOS NO CATALOGADOS DEL GRUPO TERAPÉUTICO S (ORGANOS DE LOS SENTIDOS)  PARA EL DISTRITO 18D04 PATATE - SAN PEDRO DE PELILEO","","","",""
"ocds-5wno2w-SIE-DDS18D04-12-2023-2733","SIE-DDS18D04-12-2023-2733-2023-02-28T10:46:32.272Z","ADQUISICIÓN NC. MEDICAMENTOS NO CATALOGADOS DEL GRUPO TERAPÉUTICO N (SISTEMA NERVIOSO)  PARA EL DISTRITO 18D04 PATATE - SAN PEDRO DE PELILEO","","","",""
"ocds-5wno2w-SIE-DDS18D04-13-2023-2733","SIE-DDS18D04-13-2023-2733-2023-02-28T10:46:32.673Z","ADQUISICIÓN NC. MEDICAMENTOS NO CATALOGADOS DEL GRUPO TERAPÉUTICO D (DERMATOLÓGICOS)  PARA EL DISTRITO 18D04 PATATE - SAN PEDRO DE PELILEO","","","",""
"ocds-5wno2w-SIE-DNAIS-002-2023-3282","SIE-DNAIS-002-2023-3282-2023-02-28T10:46:32.283Z","CONTRATACIÓN DE HABILITACIONES RECURRENTES PARA PILOTOS PERTENECIENTES A LA TRIPULACIÓN DEL AVIÓN  AMBULANCIA PERTENECIENTE A LA DNAIS.","2023.058.9999.0000.01.00.000.001.000.1701.530612.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-EEASA-006-2023-3233","SIE-EEASA-006-2023-3233-2023-02-28T10:46:32.813Z","SERVICIO DE GESTIÓN FINAL DE TRANSFORMADORES CONTAMINADOS CON PCB MAYOR A 50 PPM","52202090102120847","","",""
"ocds-5wno2w-SIE-EENORTE-006-2023-3243","SIE-EENORTE-006-2023-3243-2023-02-28T10:46:32.200Z","COMPRA DE CONECTORES TIPO CUÑA, COMPRENSIÓN Y KLOK","5210301","","",""
"ocds-5wno2w-SIE-EERSSA-006-2023-3240","SIE-EERSSA-006-2023-3240-2023-02-28T10:46:31.982Z","ADQUISICIÓN DE VEHÍCULO ELÉCTRICO","121.02.001.001","","",""
"ocds-5wno2w-SIE-EMAPAD-2023-001-383716","SIE-EMAPAD-2023-001-383716-2023-02-28T10:46:32.257Z","ADQUISICIÓN DE SUSTANCIAS QUÍMICAS PARA EL TRATAMIENTO DE AGUA EN LAS PLANTAS POTABILIZADORAS DE EMAPA E.P. DAULE","631005","","",""
"ocds-5wno2w-SIE-EMAPASR-EP-02-23-275027","SIE-EMAPASR-EP-02-23-275027-2023-02-28T10:45:41.341Z-compiled","ADQUISICIÓN, TRANSPORTACIÓN Y ESTIBADA DE 9070 KILOS DE CLORO GAS PARA EL TRATAMIENTO DEL AGUA POTABLE EN LA PLANTA DE AGUA “LOS JARDINES UBICADA EN LA PARROQUIA LA AVANZADA, CANTÓN SANTA ROSA”.","331.73.08.19","","",""
"ocds-5wno2w-SIE-EPAAMEJ-01-2023-384004","SIE-EPAAMEJ-01-2023-384004-2023-02-28T10:46:16.561Z-compiled","SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE LOS GENERADORES EN LAS ESTACIONES DE BOMBEO","6.3.04.04","","",""
"ocds-5wno2w-SIE-EPAAMEJ-02-2023-384004","SIE-EPAAMEJ-02-2023-384004-2023-02-28T10:46:17.170Z-compiled","ADQUISICIÓN DE MATERIALES PARA OPERACIÓN, MANTENIMIENTO Y MEJORAS DEL SISTEMA DE AGUA POTABLE DE MACHACHI Y ALOASI","6.3.08.11","","",""
"ocds-5wno2w-SIE-EPCONST-001-2023-982966","SIE-EPCONST-001-2023-982966-2023-02-28T10:46:32.751Z","SERVICIO DE IMPRESION DE MATERIAL PROMOCIONAL PARA LA EP-CONST","110530224","","",""
"ocds-5wno2w-SIE-EPMMOP-002-2023-741823","SIE-EPMMOP-002-2023-741823-2023-02-28T10:46:32.342Z","ADQUISICIÓN DE FRANJADORAS, INCLUYE MANTENIMIENTO, PARA SEÑALIZACIÓN HORIZONTAL","840104","","",""
"ocds-5wno2w-SIE-ETPMM-EP-01-2023-250950","SIE-ETPMM-EP-01-2023-250950-2023-02-28T10:46:32.307Z","ADQUISICIÓN Y RENOVACIÓN DE CORREO ELECTRÓNICO EN LA NUBE DURANTE UN AÑO PARA LA ETPMM EP 2023.","840107","","",""
"ocds-5wno2w-SIE-FAME-005-2023-510646","SIE-FAME-005-2023-510646-2023-02-28T10:46:11.869Z-compiled","ADQUISICIÓN DE AGUJAS DE VESTUARIO Y CALZADO","2111010101","","",""
"ocds-5wno2w-SIE-FGE-002-2023-46469","SIE-FGE-002-2023-46469-2023-02-28T10:46:32.448Z","SERVICIO DE REPOTENCIACIÓN DE ASCENSORES EN EL EDIFICIO 9 DE OCTUBRE","2023.598.9999.0000.01.00.000.001.000.1701.530404.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-FGE-01-2023-46469","SIE-FGE-01-2023-46469-2023-02-28T10:46:13.640Z-compiled","SERVICIO DE RASTREO SATELITAL PARA LOS VEHÍCULOS DE LA FGE (2023-2024)","2023.598.9999.0000.01.00.000.001.000.1701.530105.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-GADAMB-2023-002-119090","SIE-GADAMB-2023-002-119090-2023-02-28T10:46:32.872Z","ADQUISICIÓN DE 78 FUMIGADORAS TIPO MOCHILA PARA FORTALECIMIENTO DE LA MATRIZ PRODUCTIVA DE LA PARROQUIA AMBUQUÍ","","","",""
"ocds-5wno2w-SIE-GADCCC-002-2023-4108","SIE-GADCCC-002-2023-4108-2023-02-28T10:46:32.328Z","ADQUISICIÓN DE EQUIPOS DE TRANSMISIÓN, MOBILIARIO Y MATERIALES ELÉCTRICOS PARA LA OPERACIÓN DE LA RADIO PÚBLICA CÓNDOR 104.5 FM","","","",""
"ocds-5wno2w-SIE-GADEP-001-2023-23948","SIE-GADEP-001-2023-23948-2023-02-28T10:46:31.498Z","Contratación del servicio de mano de obra calificada y la adquisición de repuestos y lubricantes para los mantenimientos preventivos/correctivos de los vehículos y maquinaria.","7.3.04.04","","",""
"ocds-5wno2w-SIE-GADICC-005-2023-94877","SIE-GADICC-005-2023-94877-2023-02-28T10:46:32.414Z","COMBUSTIBLES DERIVADOS DE LOS HIDROCARBUROS: DIÉSEL, GASOLINA ECO PAÍS Y GASOLINA SÚPER PARA EL GADICC","7.3.361.02.55","","",""
"ocds-5wno2w-SIE-GADMCA-04-2023-3680","SIE-GADMCA-04-2023-3680-2023-02-28T10:46:32.608Z","ADQUISICIÓN DE MATERIALES PARA MEJORAMIENTO DE LAS CASAS COMUNALES DE LAS COMUNIDADES PUNGUPALA, SANTA LUCÍA, BUSAY","73.08.11.2023.310.004.011.00L","","",""
"ocds-5wno2w-SIE-GADMCEL-005-2023-2792","SIE-GADMCEL-005-2023-2792-2023-02-28T10:46:32.190Z","ADQUISICIÓN DE FILTROS Y LUBRICANTES PARA EL MANTENIMIENTO PREVENTIVO DE VEHÍCULOS Y MAQUINARIA DE PROPIEDAD DEL GAD MUNICIPAL DE CELICA","3.6.1.7.3.08.13","","",""
"ocds-5wno2w-SIE-GADMCM-0002-2023-60350","SIE-GADMCM-0002-2023-60350-2023-02-28T10:46:32.869Z","CONTRATACION DEL SERVICIO DE PRODUCCIÓN Y EJECUCIÓN DE ESPECTACULOS QUE FOMENTA EL RESCATE DE TRADICIONES, MANIFESTACIONES CULTURALES, ARTÍSTICAS Y DEPORTIVAS DE LA PARROQUIA MADRE TIERRA 2023","211.7.3.02.05.02","","",""
"ocds-5wno2w-SIE-GADMCPQ-002-2023-2466","SIE-GADMCPQ-002-2023-2466-2023-02-28T10:46:32.841Z","SERVICIO DE MOVILIZACIÓN DE PROMOTORES SOCIALES MEDIANTE EL CONVENIO GAD PUERTO QUITO DEL SERVICIO DE ADULTO MAYOR","78.01.08","","",""
"ocds-5wno2w-SIE-GADMCSPP-02-2023-85942","SIE-GADMCSPP-02-2023-85942-2023-02-28T10:46:32.959Z","“ADQUISICIÓN DE QUÍMICOS PARA EL TRATAMIENTO DE AGUA POTABLE”","331730819","","",""
"ocds-5wno2w-SIE-GADMD-001-2023-82809","SIE-GADMD-001-2023-82809-2023-02-28T10:46:19.474Z-compiled","Adquisición de kits alimenticios para los usuarios de los proyectos sociales del GAD Municipal del cantón Déleg.","73.08.01","","",""
"ocds-5wno2w-SIE-GADMLT-005-2023-2670","SIE-GADMLT-005-2023-2670-2023-02-28T10:46:31.732Z","ALQUILER DE MAQUINARIAS Y VEHÍCULOS PARA EL TRASLADO DE MATERIAL PÉTREO, TENDIDO, HIDRATACIÓN Y COMPACTACIÓN DE LAS VÍAS URBANO MARGINALES Y VÍAS RURALES DEL CANTÓN LA TRONCAL PROVINCIA DEL CAÑAR","367305040","","",""
"ocds-5wno2w-SIE-GADMP-02_2023-106357","SIE-GADMP-02_2023-106357-2023-02-28T10:46:08.900Z-compiled","ALQUILER DE 5 VOLQUETAS PARA EL TRANSPORTE DE MATERIAL (LASTRE) DESDE LA CANTERA DEL SALADO HASTA LA VIA  PRINCIPAL CEMENTERIO DEL BARRIO LAS HUACAS DE LA PARROQUIA MORALES CANTON PORTOVELO","7.5.1.05.08","","",""
"ocds-5wno2w-SIE-GADPEO-02-2023-17250","SIE-GADPEO-02-2023-17250-2023-02-28T10:46:32.857Z","SUMINISTRO E INSTALACION DE EQUIPOS  HIDRAULICOS PARA FUNCIONAMIENTO DEL SISTEMA DE BOMBEO PARA EL  EDIFICIO CENTRAL DEL GOBIERNO AUTONOMO DESCENTRALIZADO  PROVINCIAL DE EL ORO.","","","",""
"ocds-5wno2w-SIE-GADPN-001-2023-58415","SIE-GADPN-001-2023-58415-2023-02-28T10:46:32.250Z","ADQUISICION DE MAQUINARIA Y EQUIPOS PARA EL FORTALECIMIENTO A LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS (MIPYMES), PARA INSERTARLOS EN EL MERCADO NACIONAL","","","",""
"ocds-5wno2w-SIE-GADPN-002-2023-58415","SIE-GADPN-002-2023-58415-2023-02-28T10:46:32.595Z","ADQUISICIÓN DE ELECTRODOS, RECARGAS DE OXÍGENO – ACETILENO Y DISCOS DE CORTE – DESBASTE PARA TRABAJOS DE SOLDADURA EN EL PARQUE AUTOMOTOR Y DEMÁS EQUIPOS DEL GAD PROVINCIAL DE NAPO.","","","",""
"ocds-5wno2w-SIE-GADPRAL-01-2023-118348","SIE-GADPRAL-01-2023-118348-2023-02-28T10:46:32.527Z","FOMENTO DE LA ACTIVIDAD TURÍSTICA, A TRAVÉS DE LA ADQUISICIÓN DE UN MOTOR FUERA DE BORDA PARA LA COMUNIDAD WAORANI GUIYERO DEL GAD PARROQUIAL RURAL ALEJANDRO LABAKA, CANTÓN FRANCISCO DE ORELLANA, PROVINCIA DE ORELLANA","840104","","",""
"ocds-5wno2w-SIE-GADPRB-002-2023-92600","SIE-GADPRB-002-2023-92600-2023-02-28T10:46:32.153Z","ADQUISICIÓN DE MATERIALES DE CONSTRUCCIÓN, PARA EJECUTAR DIFERENTES PROYECTOS DENTRO DE LA PARROQUIA BAÑOS","","","",""
"ocds-5wno2w-SIE-GADPRC-02-2023-363358","SIE-GADPRC-02-2023-363358-2023-02-28T10:46:32.718Z","FOMENTO A LA PRODUCCIÓN PECUARIA A TRAVÉS DE LA ADQUISICIÓN DE GANADO OVINO (CRUCE DE RAMBOUILLET CON POLL DORSET) PARA EL DESARROLLO SOCIO-ECONÓMICO DE LA COMUNIDAD SAN MARTÍN BAJO, PERTENECIENTE A LA PARROQUIA COLUMBE DEL CANTÓN COLTA.","73.08.14","","",""
"ocds-5wno2w-SIE-GADPRC-03-2023-363358","SIE-GADPRC-03-2023-363358-2023-02-28T10:46:32.487Z","FORTALECIMIENTO DE LA ECONOMÍA COMUNITARIA MEDIANTE DOTACIÓN DE PIE DE CRÍA CUYES MEJORADOS, EN 09 COMUNIDADES DEL PUEBLO PURUHUÁ, PERTENECIENTES A LA PARROQUIA COLUMBE, CANTÓN COLTA, PROVINCIA CHIMBORAZO","73.15.12","","",""
"ocds-5wno2w-SIE-GADPRJM-001-2023-113564","SIE-GADPRJM-001-2023-113564-2023-02-28T10:46:32.566Z","“ADQUISICIÓN DE CONTENEDORES DE BASURA DE POLIETILENO DE ALTA DENSIDAD PARA CARGA POSTERIOR DEL SISTEMA LIFTER DE 1100LT  PARA LOS 11 SECTORES DE LA PARROQUIA JUAN MONTALVO DEL CANTÓN AMBATO”","730811","","",""
"ocds-5wno2w-SIE-GADPRP-2023_001-126071","SIE-GADPRP-2023_001-126071-2023-02-28T10:46:32.228Z","MEJORAMIENTO DE LA PRODUCCION PORCICOLA DE ENGORDE EN LA PARROQUIA PUELA, CANTÓN PENIPE, PROVINCIA DE CHIMBORAZO.","","","",""
"ocds-5wno2w-SIE-GADPSPU-001-2023-116595","SIE-GADPSPU-001-2023-116595-2023-02-28T10:45:40.068Z-compiled","FORTALECIMIENTO DEL SECTOR PRODUCTIVO A TRAVES DE LA ADQUISICION DE UNA EXCAVADORA HIDRAULICA PARA EL GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL SAN PABLO DE USHPAYACU CANTON ARCHIDONA PROVINCIA DE NAPO 2022","84.01.04","","",""
"ocds-5wno2w-SIE-GADPSPU-003-2023-116595","SIE-GADPSPU-003-2023-116595-2023-02-28T10:46:12.421Z-compiled","ADQUISICIÓN DE EQUIPOS INDUSTRIALES PARA EL SUBPROYECTO FORTALECIMIENTO DE ECONOMÍA COMUNITARIA MEDIANTE LA DOTACIÓN DE EQUIPOS INDUSTRIALES Y ADECUACIÓN DE INFRAESTRUCTURA PRODUCTIVA PARA EL PROCESAMIENTO DE WAYUSA Y SUS DERIVADOS, A FAVOR DE LA ASOCIACIÓN DE PRODUCTORES DE WAYUSA RUKU KAWSAY DEL PUEBLO KICHWA DE RUKULLAKTA, PARROQUIA SAN PABLO DE USHPAYACU, CANTÓN ARCHIDONA, PROVINCIA DE NAPO","84.01.04","","",""
"ocds-5wno2w-SIE-GADPTO-002-2023-91960","SIE-GADPTO-002-2023-91960-2023-02-28T10:46:15.977Z-compiled","“ADQUISICIÓN DE INSUMOS PECUARIOS PARA EL MEJORAMIENTO GENÉTICO DE GANADO, PIE DE CRIAS DE CUYES Y POLLOS PARA MEJORAR LA RAZA GENÉTICA DE LOS ANIMALES MAYORES Y MENORES EN LAS COMUNIDADES DE LA PARROQUIA TOMEBAMBA DE LA PROVINCIA DEL AZUAY EN EL MARCO DEL CONVENIO 0148-2022”.","730814","","",""
"ocds-5wno2w-SIE-GPA-006-2023-30745","SIE-GPA-006-2023-30745-2023-02-28T10:46:32.888Z","ADQUISICIÓN DE TAPAS DE TOOL PARA LOS DIFERENTES SISTEMAS DE RIEGO EJECUTADOS POR EL GOBIERNO PROVINCIAL DEL AZUAY","","","",""
"ocds-5wno2w-SIE-GPRSA-001-2023-117004","SIE-GPRSA-001-2023-117004-2023-02-28T10:46:29.634Z","Adquisición de abonos orgánicos sólidos","730814","","",""
"ocds-5wno2w-SIE-HAGP-014-2023-17993","SIE-HAGP-014-2023-17993-2023-02-28T10:46:32.104Z","ADQUISICIÓN DE OTRAS COMBINACIONES DE NUTRIENTES SÓLIDO ORAL POLVO ESPECIALIZADA DIABÉTICOS OTRAS COMBINACIONES DE NUTRIENTES LÍQUIDO ORAL ESPECIALIZADA INSUFICIENCIA RENAL DIÁLISIS OTRAS COMBINACIONES DE NUTRIENTES LÍQUIDO ORAL HIPERCALÓRICA HIPERPROTEICA CON ANTIOXIDANTES PARA EL HOSPITAL DE ESPECIALIDADES GUAYAQUIL DR ABEL GILBERT PONTÓN PRIMER CUATRIMESTRE 2023","2023.320.1192.0000.90.00.000.005.000.0901.530801.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-HAGP-017-2023-17993","SIE-HAGP-017-2023-17993-2023-02-28T10:46:32.458Z","ADQUISICION DE INSUMOS MEDICOS DE USO GENERAL CORRESPONDIENTE AL PRIMER CUATRIMESTRE 2023 (APOSITOS, ESPARADRAPOS VARIAS MEDIDAS ENTRE OTROS) PARA EL HOSPITAL DE ESPECIALIDADES GUAYAQUIL DR. ABEL GILBERT PONTÓN","2023.320.1192.0000.90.00.000.005.000.0901.530826.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-HAGP-018-2023-17993","SIE-HAGP-018-2023-17993-2023-02-28T10:46:32.722Z","ADQUISICIÓN DE DISPOSITIVOS DE USO GENERAL PARA TERAPIA RESPIRATORIA DEL PRIMER CUATRIMESTRE DE MEDICAMENTOS Y DISPOSITIVOS MÉDICOS 2023 PARA EL HOSPITAL DE ESPECIALIDADES GUAYAQUIL “DR. ABEL GILBERT PONTÓN”.","","","",""
"ocds-5wno2w-SIE-HAGP-020-2023-17993","SIE-HAGP-020-2023-17993-2023-02-28T10:46:32.731Z","ADQUISICIÓN DE MEDICAMENTOS PARA EL SERVICIO DE ANESTESIOLOGÍA CORRESPONDIENTE AL PRIMER CUATRIMESTRE DEL AÑO 2023 PARA EL HOSPITAL DE ESPECIALIDADES GUAYAQUIL “DR. ABEL GILBERT PONTÓN”.","","","",""
"ocds-5wno2w-SIE-HAGP-021-2023-17993","SIE-HAGP-021-2023-17993-2023-02-28T10:46:32.363Z","ADQUISICION DE INSUMOS Y DISPOSITIVOS MEDICOS DE USO GENERAL PARA LA CENTRAL DE ESTERILIZACION CORRESPONDIENTE AL PRIMER CUATRIMESTRE PARA EL HOSPITAL DE ESPECIALIDADES GUAYAQUIL DR ABEL GILBERT PONTÓN","2023.320.1192.0000.90.00.000.005.000.0901.530826.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-HDMJ-001-2023-19350","SIE-HDMJ-001-2023-19350-2023-02-28T10:46:31.967Z","ADQUISICIÓN DE MEDICAMENTOS DEL GRUPO ANTIINFECCIOSO DE USO SISTÉMICO (GRUPO J) PARA EL HOSPITAL DEL DÍA MARIANA DE JESÚS","2023.320.1202.0000.90.00.000.004.000.0901.530809.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-HDMJ-002-2023-19350","SIE-HDMJ-002-2023-19350-2023-02-28T10:46:31.997Z","ADQUISICIÓN DE SOLUCIONES ANTISÉPTICAS PARA EL HOSPITAL DEL DÍA MARIANA DE JESÚS","2023.320.1202.0000.90.00.000.004.000.0901.530809.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-HDMJ-004-2023-19350","SIE-HDMJ-004-2023-19350-2023-02-28T10:46:32.018Z","ADQUISICIÓN DE MEDICAMENTOS QUE PERTENECEN AL GRUPO DEL SISTEMA MUSCULO ESQUELETICO (GRUPO M) PARA EL HOSPITAL DEL DÍA MARIANA DE JESÚS","2023.320.1202.0000.90.00.000.004.000.0901.530809.000000.001.0000.0000","","",""
"ocds-5wno2w-SIE-HDMJ-007-2023-19350","SIE-HDMJ-007-2023-19350-2023-02-28T10:46:32.562Z","ADQUISICIÓN DE DISPOSITIVOS E INSUMOS MÉDICOS PARA EL SERVICIO DE UROLOGÍA CON APOYO TECNOLÓGICO PARA EL HOSPITAL DEL DÍA MARIANA DE JESÚS”.","","","",""
"ocds-5wno2w-SIE-HDMJ-008-2023-19350","SIE-HDMJ-008-2023-19350-2023-02-28T10:46:32.670Z","ADQUISICIÓN DE DISPOSITIVOS E INSUMOS PARA ARTROSCOPIA CON APOYO TECNOLÓGICO DEL HOSPITAL DÍA MARIANA DE JESÚS CON APOYO TECNOLÓGICO","","","",""
